t,S
0.10300000000000001,0.8954921395146904
0.10400000000000001,0.8945227780135078
0.105,0.8935542489104015
0.106,0.8925865511283098
0.107,0.8916196835908264
0.108,0.8906536452221993
0.109,0.889688434947329
0.11,0.8887240516917676
0.111,0.8877604943817176
0.112,0.8867977619440299
0.113,0.8858358533062036
0.114,0.8848747673963836
0.115,0.8839145031433601
0.116,0.8829550594765666
0.117,0.8819964353260794
0.11800000000000001,0.8810386296226157
0.11900000000000001,0.8800816412975324
0.12,0.8791254692828252
0.121,0.8781701125111265
0.122,0.8772155699157052
0.123,0.8762618404304642
0.124,0.8753089229899401
0.125,0.8743568165293015
0.126,0.8734055199843477
0.127,0.8724550322915071
0.128,0.8715053523878368
0.129,0.8705564792110203
0.13,0.8696084116993669
0.131,0.8686611487918099
0.132,0.8677146894279059
0.133,0.866769032547833
0.134,0.8658241770923898
0.135,0.8648801220029939
0.136,0.8639368662216809
0.137,0.8629944086911027
0.138,0.8620527483545266
0.139,0.861111884155834
0.14,0.8601718150395187
0.14100000000000001,0.859232539950686
0.14200000000000002,0.8582940578350516
0.14300000000000002,0.8573563676389396
0.14400000000000002,0.856419468309282
0.145,0.8554833587936168
0.146,0.8545480380400873
0.147,0.8536135049974403
0.148,0.8526797586150251
0.149,0.8517467978427922
0.15,0.850814621631292
0.151,0.8498832289316733
0.152,0.8489526186956826
0.153,0.8480227898756622
0.154,0.8470937414245492
0.155,0.8461654722958742
0.156,0.8452379814437603
0.157,0.8443112678229212
0.158,0.8433853303886605
0.159,0.8424601680968701
0.16,0.8415357799040292
0.161,0.8406121647672028
0.162,0.8396893216440406
0.163,0.8387672494927756
0.164,0.8378459472722227
0.165,0.8369254139417779
0.166,0.8360056484614165
0.167,0.8350866497916922
0.168,0.8341684168937359
0.169,0.8332509487292539
0.17,0.8323342442605272
0.171,0.8314183024504099
0.17200000000000001,0.8305031222623284
0.17300000000000001,0.8295887026602793
0.17400000000000002,0.8286750426088291
0.17500000000000002,0.8277621410731121
0.176,0.8268499970188299
0.177,0.8259386094122495
0.178,0.8250279772202024
0.179,0.8241180994100833
0.18,0.8232089749498487
0.181,0.8223006028080158
0.182,0.8213929819536612
0.183,0.8204861113564196
0.184,0.8195799899864826
0.185,0.8186746168145976
0.186,0.8177699908120661
0.187,0.8168661109507429
0.188,0.8159629762030346
0.189,0.8150605855418984
0.19,0.814158937940841
0.191,0.8132580323739173
0.192,0.8123578678157286
0.193,0.8114584432414226
0.194,0.8105597576266909
0.195,0.8096618099477683
0.196,0.8087645991814315
0.197,0.8078681243049981
0.198,0.8069723842963249
0.199,0.8060773781338069
0.2,0.8051831047963761
0.201,0.8042895632635002
0.202,0.8033967525151814
0.203,0.8025046715319549
0.20400000000000001,0.8016133192948882
0.20500000000000002,0.8007226947855794
0.20600000000000002,0.7998327969861562
0.20700000000000002,0.7989436248792743
0.20800000000000002,0.7980551774481167
0.209,0.7971674536763923
0.21,0.7962804525483342
0.211,0.7953941730486993
0.212,0.7945086141627663
0.213,0.793623774876335
0.214,0.7927396541757246
0.215,0.7918562510477729
0.216,0.790973564479835
0.217,0.7900915934597817
0.218,0.7892103369759988
0.219,0.7883297940173856
0.22,0.7874499635733533
0.221,0.7865708446338248
0.222,0.7856924361892323
0.223,0.7848147372305171
0.224,0.7839377467491275
0.225,0.7830614637370183
0.226,0.782185887186649
0.227,0.7813110160909832
0.228,0.7804368494434866
0.229,0.7795633862381265
0.23,0.7786906254693703
0.231,0.7778185661321841
0.232,0.776947207222032
0.233,0.7760765477348742
0.234,0.7752065866671665
0.23500000000000001,0.7743373230158582
0.23600000000000002,0.773468755778392
0.23700000000000002,0.772600883952702
0.23800000000000002,0.7717337065372126
0.23900000000000002,0.7708672225308375
0.24,0.7700014309329785
0.241,0.7691363307435238
0.242,0.7682719209628477
0.243,0.7674082005918084
0.244,0.7665451686317476
0.245,0.7656828240844888
0.246,0.7648211659523365
0.247,0.7639601932380745
0.248,0.763099904944965
0.249,0.7622403000767476
0.25,0.7613813776376376
0.251,0.7605231366323252
0.252,0.7596655760659742
0.253,0.7588086949442208
0.254,0.7579524922731723
0.255,0.7570969670594061
0.256,0.7562421183099683
0.257,0.7553879450323728
0.258,0.7545344462345998
0.259,0.7536816209250946
0.26,0.7528294681127669
0.261,0.7519779868069889
0.262,0.7511271760175947
0.263,0.7502770347548788
0.264,0.7494275620295953
0.265,0.7485787568529558
0.266,0.7477306182366295
0.267,0.7468831451927409
0.268,0.7460363367338694
0.269,0.7451901918730477
0.27,0.7443447096237606
0.271,0.7434998889999442
0.272,0.7426557290159842
0.273,0.7418122286867151
0.274,0.7409693870274192
0.275,0.7401272030538247
0.276,0.7392856757821054
0.277,0.7384448042288787
0.278,0.7376045874112053
0.279,0.7367650243465872
0.28,0.735926114052967
0.281,0.7350878555487269
0.28200000000000003,0.734250247852687
0.28300000000000003,0.7334132899841045
0.28400000000000003,0.7325769809626724
0.28500000000000003,0.7317413198085186
0.28600000000000003,0.7309063055422043
0.28700000000000003,0.7300719371847231
0.28800000000000003,0.7292382137575
0.289,0.7284051342823898
0.29,0.7275726977816764
0.291,0.7267409032780714
0.292,0.7259097497947129
0.293,0.7250792363551647
0.294,0.7242493619834146
0.295,0.7234201257038736
0.296,0.7225915265413748
0.297,0.7217635635211722
0.298,0.7209362356689394
0.299,0.7201095420107684
0.3,0.7192834815731688
0.301,0.7184580533830666
0.302,0.7176332564678026
0.303,0.7168090898551319
0.304,0.7159855525732222
0.305,0.715162643650653
0.306,0.7143403621164144
0.307,0.713518706999906
0.308,0.7126976773309357
0.309,0.7118772721397183
0.31,0.711057490456875
0.311,0.7102383313134318
0.312,0.7094197937408183
0.313,0.7086018767708671
0.314,0.7077845794358119
0.315,0.7069679007682872
0.316,0.7061518398013266
0.317,0.7053363955683618
0.318,0.7045215671032218
0.319,0.7037073534401312
0.32,0.7028937536137098
0.321,0.7020807666589705
0.322,0.7012683916113193
0.323,0.7004566275065534
0.324,0.6996454733808604
0.325,0.6988349282708172
0.326,0.6980249912133887
0.327,0.6972156612459269
0.328,0.6964069374061698
0.329,0.6955988187322398
0.33,0.6947913042626436
0.331,0.69398439303627
0.332,0.6931780840923896
0.333,0.6923723764706532
0.334,0.691567269211091
0.335,0.6907627613541114
0.336,0.6899588519404999
0.337,0.6891555400114179
0.338,0.6883528246084019
0.339,0.6875507047733621
0.34,0.6867491795485815
0.341,0.6859482479767147
0.342,0.685147909100787
0.343,0.6843481619641931
0.34400000000000003,0.6835490056106961
0.34500000000000003,0.6827504390844262
0.34600000000000003,0.6819524614298803
0.34700000000000003,0.6811550716919201
0.34800000000000003,0.6803582689157716
0.34900000000000003,0.6795620521470235
0.35000000000000003,0.6787664204316267
0.35100000000000003,0.677971372815893
0.352,0.6771769083464939
0.353,0.6763830260704595
0.354,0.6755897250351778
0.355,0.6747970042883932
0.356,0.6740048628782057
0.357,0.6732132998530699
0.358,0.6724223142617937
0.359,0.6716319051535371
0.36,0.6708420715778118
0.361,0.6700528125844797
0.362,0.6692641272237516
0.363,0.6684760145461867
0.364,0.667688473602691
0.365,0.6669015034445168
0.366,0.6661151031232614
0.367,0.6653292716908659
0.368,0.6645440081996143
0.369,0.6637593117021328
0.37,0.6629751812513879
0.371,0.6621916159006863
0.372,0.6614086147036733
0.373,0.6606261767143319
0.374,0.6598443009869818
0.375,0.6590629865762784
0.376,0.6582822325372116
0.377,0.6575020379251053
0.378,0.6567224017956156
0.379,0.6559433232047301
0.38,0.6551648012087674
0.381,0.6543868348643753
0.382,0.6536094232285301
0.383,0.6528325653585357
0.384,0.6520562603120225
0.385,0.6512805071469462
0.386,0.6505053049215872
0.387,0.6497306526945492
0.388,0.6489565495247585
0.389,0.6481829944714627
0.39,0.64740998659423
0.391,0.646637524952948
0.392,0.6458656086078228
0.393,0.6450942366193779
0.394,0.6443234080484533
0.395,0.6435531219562046
0.396,0.6427833774041019
0.397,0.6420141734539286
0.398,0.641245509167781
0.399,0.6404773836080666
0.4,0.6397097958375038
0.401,0.6389427449191203
0.402,0.6381762299162527
0.403,0.6374102498925451
0.404,0.6366448039119484
0.405,0.6358798910387193
0.406,0.6351155103374191
0.40700000000000003,0.634351660872913
0.40800000000000003,0.6335883417103688
0.40900000000000003,0.6328255519152567
0.41000000000000003,0.6320632905533474
0.41100000000000003,0.6313015566907118
0.41200000000000003,0.6305403493937196
0.41300000000000003,0.6297796677290389
0.41400000000000003,0.6290195107636348
0.41500000000000004,0.6282598775647686
0.41600000000000004,0.6275007671999968
0.417,0.6267421787371703
0.418,0.6259841112444333
0.419,0.6252265637902227
0.42,0.6244695354432666
0.421,0.6237130252725838
0.422,0.6229570323474829
0.423,0.6222015557375612
0.424,0.6214465945127038
0.425,0.6206921477430827
0.426,0.6199382144991559
0.427,0.6191847938516666
0.428,0.618431884871642
0.429,0.6176794866303928
0.43,0.6169275981995119
0.431,0.6161762186508738
0.432,0.6154253470566334
0.433,0.6146749824892255
0.434,0.6139251240213635
0.435,0.6131757707260387
0.436,0.6124269216765197
0.437,0.6116785759463509
0.438,0.610930732609352
0.439,0.6101833907396174
0.44,0.6094365494115145
0.441,0.6086902076996836
0.442,0.6079443646790369
0.443,0.6071990194247572
0.444,0.6064541710122975
0.445,0.6057098185173798
0.446,0.6049659610159946
0.447,0.6042225975843999
0.448,0.60347972729912
0.449,0.6027373492369453
0.45,0.601995462474931
0.451,0.6012540660903961
0.452,0.6005131591609233
0.453,0.5997727407643574
0.454,0.5990328099788049
0.455,0.598293365882633
0.456,0.5975544075544689
0.457,0.5968159340731986
0.458,0.5960779445179667
0.459,0.5953404379681752
0.46,0.5946034135034826
0.461,0.5938668702038034
0.462,0.593130807149307
0.463,0.5923952234204172
0.464,0.5916601180978112
0.465,0.5909254902624187
0.466,0.5901913389954213
0.467,0.5894576633782519
0.468,0.5887244624925934
0.46900000000000003,0.5879917354203782
0.47000000000000003,0.5872594812437876
0.47100000000000003,0.5865276990452507
0.47200000000000003,0.5857963879074439
0.47300000000000003,0.58506554691329
0.47400000000000003,0.5843351751459575
0.47500000000000003,0.5836052716888595
0.47600000000000003,0.5828758356256536
0.47700000000000004,0.5821468660402406
0.47800000000000004,0.581418362016764
0.47900000000000004,0.5806903226396093
0.48,0.5799627469934029
0.481,0.5792356341630118
0.482,0.5785089832335428
0.483,0.5777827932903414
0.484,0.5770570634189917
0.485,0.5763317927053148
0.486,0.575606980235369
0.487,0.5748826250954489
0.488,0.5741587263720839
0.489,0.5734352831520386
0.49,0.5727122945223113
0.491,0.5719897595701338
0.492,0.5712676773829702
0.493,0.570546047048517
0.494,0.5698248676547014
0.495,0.5691041382896815
0.496,0.5683838580418453
0.497,0.5676640259998099
0.498,0.5669446412524209
0.499,0.566225702888752
0.5,0.5655072099981038
0.501,0.5647891616700038
0.502,0.5640715569942055
0.503,0.5633543950606874
0.504,0.5626376749596529
0.505,0.5619213957815292
0.506,0.5612055566169672
0.507,0.5604901565568404
0.508,0.5597751946922445
0.509,0.5590606701144966
0.51,0.558346581915135
0.511,0.5576329291859182
0.512,0.5569197110188246
0.513,0.5562069265060515
0.514,0.5554945747400148
0.515,0.5547826548133485
0.516,0.554071165818904
0.517,0.5533601068497493
0.518,0.552649476999169
0.519,0.551939275360663
0.52,0.5512295010279465
0.521,0.5505201530949495
0.522,0.5498112306558156
0.523,0.5491027328049022
0.524,0.5483946586367795
0.525,0.5476870072462302
0.526,0.5469797777282489
0.527,0.5462729691780415
0.528,0.5455665806910247
0.529,0.5448606113628257
0.53,0.5441550602892815
0.531,0.5434499265664383
0.532,0.5427452092905514
0.533,0.5420409075580841
0.534,0.541337020465708
0.535,0.5406335471103018
0.536,0.5399304865889513
0.537,0.5392278379989486
0.538,0.538525600437792
0.539,0.5378237730031852
0.54,0.537122354793037
0.541,0.5364213449054612
0.542,0.5357207424387755
0.543,0.5350205464915015
0.544,0.5343207561623643
0.545,0.5336213705502917
0.546,0.5329223887544143
0.547,0.5322238098740649
0.548,0.531525633008778
0.549,0.5308278572582893
0.55,0.5301304817225359
0.551,0.529433505501655
0.552,0.5287369276959846
0.553,0.5280407474060621
0.554,0.5273449637326247
0.555,0.5266495757766089
0.556,0.5259545826391496
0.557,0.5252599834215806
0.558,0.5245657772254337
0.559,0.5238719631524387
0.56,0.5231785403045226
0.561,0.52248550778381
0.562,0.5217928646926221
0.5630000000000001,0.5211006101334771
0.5640000000000001,0.5204087432090891
0.5650000000000001,0.5197172630223688
0.5660000000000001,0.519026168676422
0.5670000000000001,0.5183354592745507
0.5680000000000001,0.5176451339202518
0.5690000000000001,0.5169551917172173
0.5700000000000001,0.5162656317693339
0.5710000000000001,0.5155764531806831
0.5720000000000001,0.5148876550555403
0.5730000000000001,0.5141992364983754
0.5740000000000001,0.5135111966138519
0.5750000000000001,0.5128235345068272
0.5760000000000001,0.5121362492823519
0.577,0.5114493400456702
0.578,0.5107628059022192
0.579,0.5100766459576291
0.58,0.5093908593177228
0.581,0.5087054450885158
0.582,0.5080204023762162
0.583,0.5073357302872241
0.584,0.5066514279281323
0.585,0.5059674944057255
0.586,0.5052839288269803
0.587,0.5046007302990649
0.588,0.5039178979293399
0.589,0.5032354308253573
0.59,0.5025533280948604
0.591,0.5018715888457845
0.592,0.5011902121862561
0.593,0.5005091972245933
0.594,0.49982854306930546
0.595,0.4991482488290933
0.596,0.498468313612849
0.597,0.4977887365296559
0.598,0.4971095166887887
0.599,0.4964306531997135
0.6,0.49575214517208765
0.601,0.49507399171575983
0.602,0.4943961919407701
0.603,0.49371874495735
0.604,0.4930416498759225
0.605,0.49236490580710224
0.606,0.4916885118616952
0.607,0.49101246715069935
0.608,0.4903367707853043
0.609,0.4896614218768916
0.61,0.48898641953703476
0.611,0.48831176287749944
0.612,0.4876374510102436
0.613,0.48696348304741754
0.614,0.4862898581013642
0.615,0.4856165752846192
0.616,0.48494363370991106
0.617,0.48427103249016146
0.618,0.4835987707384853
0.619,0.48292684756819104
0.62,0.4822552620927808
0.621,0.48158401342595075
0.622,0.4809131006815912
0.623,0.4802425229737869
0.624,0.47957227941681735
0.625,0.47890236912515705
0.626,0.4782327912134758
0.627,0.47756354479663893
0.628,0.47689462898970775
0.629,0.4762260429079398
0.63,0.47555778566678913
0.631,0.4748898563819068
0.632,0.474222254169141
0.633,0.4735549781445377
0.634,0.4728880274243409
0.635,0.472221401124993
0.636,0.4715550983631353
0.637,0.4708891182556083
0.638,0.4702234599194523
0.639,0.46955812247190776
0.64,0.4688931050304157
0.641,0.46822840671261834
0.642,0.4675640266363594
0.643,0.46689996391968475
0.644,0.4662362176808429
0.645,0.4655727870382855
0.646,0.46490967111066783
0.647,0.4642468690168496
0.648,0.46358437987589507
0.649,0.4629222028070742
0.65,0.46226033692986274
0.651,0.46159878136394317
0.652,0.4609375352292052
0.653,0.4602765976457465
0.654,0.45961596773387325
0.655,0.4589556446141009
0.656,0.4582956274071547
0.657,0.4576359152339706
0.658,0.45697650721569605
0.659,0.45631740247369035
0.66,0.4556586001295257
0.661,0.4550000993049879
0.662,0.4543418991220772
0.663,0.4536839987030088
0.664,0.45302639717021415
0.665,0.4523690936463413
0.666,0.45171208725425605
0.667,0.4510553771170427
0.668,0.4503989623580049
0.669,0.4497428421006667
0.67,0.4490870154687731
0.671,0.44843148158629154
0.672,0.44777623957741225
0.673,0.44712128856654965
0.674,0.44646662767834305
0.675,0.4458122560376579
0.676,0.4451581727695865
0.677,0.44450437699944934
0.678,0.44385086785279587
0.679,0.44319764445540577
0.68,0.44254470593329
0.681,0.4418920514126918
0.682,0.4412396800200879
0.683,0.4405875908821897
0.684,0.4399357831259442
0.685,0.43928425587853565
0.686,0.4386330082673861
0.687,0.43798203942015723
0.6880000000000001,0.43733134846475114
0.6890000000000001,0.4366809345293119
0.6900000000000001,0.4360307967422266
0.6910000000000001,0.4353809342321269
0.6920000000000001,0.4347313461278901
0.6930000000000001,0.43408203155864056
0.6940000000000001,0.4334329896537511
0.6950000000000001,0.43278421954284435
0.6960000000000001,0.4321357203557942
0.6970000000000001,0.431487491222727
0.6980000000000001,0.43083953127402336
0.6990000000000001,0.43019183964031926
0.7000000000000001,0.42954441545250777
0.7010000000000001,0.4288972578417404
0.7020000000000001,0.4282503659394287
0.7030000000000001,0.42760373887724595
0.704,0.42695737578712845
0.705,0.42631127580127715
0.706,0.4256654380521595
0.707,0.42501986167251093
0.708,0.4243745457953365
0.709,0.4237294895539126
0.71,0.4230846920817886
0.711,0.4224401525127888
0.712,0.421795869981014
0.713,0.4211518436208431
0.714,0.42050807256693545
0.715,0.419864555954232
0.716,0.41922129291795773
0.717,0.4185782825936232
0.718,0.4179355241170265
0.719,0.41729301662425533
0.72,0.4166507592516887
0.721,0.4160087511359991
0.722,0.4153669914141545
0.723,0.4147254792234203
0.724,0.4140842137013613
0.725,0.41344319398584406
0.726,0.41280241921503874
0.727,0.4121618885274214
0.728,0.41152160106177615
0.729,0.41088155595719716
0.73,0.4102417523530911
0.731,0.4096021893891794
0.732,0.40896286620550026
0.733,0.4083237819424112
0.734,0.4076849357405913
0.735,0.4070463267410436
0.736,0.4064079540850975
0.737,0.4057698169144111
0.738,0.4051319143709738
0.739,0.4044942455971085
0.74,0.4038568097354745
0.741,0.4032196059290697
0.742,0.40258263332123334
0.743,0.4019458910556486
0.744,0.40130937827634516
0.745,0.40067309412770197
0.746,0.4000370377544499
0.747,0.3994012083016743
0.748,0.39876560491481816
0.749,0.39813022673968457
0.75,0.39749507292243963
0.751,0.39686014260961533
0.752,0.3962254349481125
0.753,0.3955909490852037
0.754,0.3949566841685361
0.755,0.3943226393461346
0.756,0.39368881376640485
0.757,0.39305520657813625
0.758,0.3924218169305051
0.759,0.3917886439730777
0.76,0.39115568685581376
0.761,0.3905229447290691
0.762,0.38989041674359953
0.763,0.3892581020505636
0.764,0.38862599980152623
0.765,0.38799410914846205
0.766,0.3873624292437587
0.767,0.38673095924022033
0.768,0.38609969829107105
0.769,0.38546864554995847
0.77,0.3848378001709573
0.771,0.38420716130857285
0.772,0.3835767281177448
0.773,0.38294649975385064
0.774,0.38231647537270974
0.775,0.38168665413058683
0.776,0.3810570351841959
0.777,0.3804276176907041
0.778,0.37979840080773547
0.779,0.3791693836933751
0.78,0.3785405655061729
0.781,0.37791194540514766
0.782,0.3772835225497913
0.783,0.3766552961000727
0.784,0.3760272652164421
0.785,0.37539942905983503
0.786,0.3747717867916769
0.787,0.3741443375738869
0.788,0.37351708056888266
0.789,0.37289001493958457
0.79,0.37226313984942005
0.791,0.3716364544623282
0.792,0.37100995794276415
0.793,0.3703836494557039
0.794,0.36975752816664875
0.795,0.36913159324163003
0.796,0.3685058438472138
0.797,0.3678802791505057
0.798,0.36725489831915575
0.799,0.3666297005213632
0.8,0.36600468492588145
0.801,0.36537985070202317
0.802,0.3647551970196652
0.803,0.3641307230492536
0.804,0.36350642796180904
0.805,0.3628823109289318
0.806,0.362258371122807
0.807,0.36163460771621014
0.808,0.3610110198825123
0.809,0.36038760679568543
0.81,0.3597643676303082
0.811,0.35914130156157137
0.812,0.3585184077652832
0.8130000000000001,0.3578956854178754
0.8140000000000001,0.35727313369640873
0.8150000000000001,0.3566507517785788
0.8160000000000001,0.3559665987758516
0.8170000000000001,0.3552825631607272
0.8180000000000001,0.35459864398861224
0.8190000000000001,0.35391484031570825
0.8200000000000001,0.3532311511990211
0.8210000000000001,0.3525475756963708
0.8220000000000001,0.3518641128664008
0.8230000000000001,0.351180761768588
0.8240000000000001,0.35049752146325247
0.8250000000000001,0.3498143910115675
0.8260000000000001,0.34913136947556966
0.8270000000000001,0.3484484559181689
0.8280000000000001,0.34776564940315907
0.8290000000000001,0.34708294899522807
0.8300000000000001,0.3464003537599687
0.8310000000000001,0.3457178627638891
0.8320000000000001,0.34503547507442367
0.833,0.3443531897599439
0.834,0.34367100588976923
0.835,0.3429889225341787
0.836,0.34230693876442164
0.837,0.3416250536527296
0.838,0.34094326627232746
0.839,0.3402615756974453
0.84,0.3395799810033302
0.841,0.33889848126625816
0.842,0.3382170755635461
0.843,0.337535762973564
0.844,0.3368545425757476
0.845,0.3361734134506103
0.846,0.33549237467975623
0.847,0.33481142534589287
0.848,0.3341305645328439
0.849,0.3334497913255623
0.85,0.3327691048101435
0.851,0.3320885040738388
0.852,0.3314079882050688
0.853,0.33072755629343703
0.854,0.3300472074297438
0.855,0.3293669407060002
0.856,0.32868675521544205
0.857,0.3280066500525443
0.858,0.3273266243130355
0.859,0.3266466770939122
0.86,0.32596680749345397
0.861,0.32528701461123816
0.862,0.32460729754815504
0.863,0.32392765540642304
0.864,0.32324808728960425
0.865,0.32256859230262
0.866,0.3218891695517667
0.867,0.32120981814473176
0.868,0.3205305371906097
0.869,0.3198513257999186
0.87,0.3191721830846166
0.871,0.31849310815811854
0.872,0.3178141001353129
0.873,0.317135158132579
0.874,0.316456281267804
0.875,0.3157774686604008
0.876,0.3150987194313253
0.877,0.3144200327030946
0.878,0.31374140759980496
0.879,0.3130628432471501
0.88,0.31238433877243976
0.881,0.3117058933046183
0.882,0.3110275059742838
0.883,0.3103491759137071
0.884,0.3096709022568511
0.885,0.3089926841393906
0.886,0.30831452069873194
0.887,0.30763641107403294
0.888,0.3069583544062234
0.889,0.30628034983802543
0.89,0.3056023965139744
0.891,0.3049244935804397
0.892,0.30424664018564607
0.893,0.30356883547969504
0.894,0.30289107861458675
0.895,0.3022133687442418
0.896,0.3015357050245235
0.897,0.3008580866132603
0.898,0.30018051267026874
0.899,0.2995029823573762
0.9,0.2988254948384444
0.901,0.29814804927939265
0.902,0.297470644848222
0.903,0.2967932807150391
0.904,0.2961159560520807
0.905,0.29543867003373825
0.906,0.2947614218365829
0.907,0.2940842106393906
0.908,0.29340703562316794
0.909,0.29272989597117766
0.91,0.2920527908689649
0.911,0.2913757195043838
0.912,0.2906986810676239
0.913,0.2900216747512377
0.914,0.2893446997501676
0.915,0.28866775526177385
0.916,0.2879908404858626
0.917,0.28731395462471415
0.918,0.28663709688311173
0.919,0.2859602664683705
0.92,0.2852834625903672
0.921,0.28460668446156934
0.922,0.28392993129706595
0.923,0.28325320231459755
0.924,0.28257649673458723
0.925,0.28189981378017165
0.926,0.28122315267723275
0.927,0.2805465126544297
0.928,0.279869892943231
0.929,0.2791932927779475
0.93,0.2785167113957652
0.931,0.27784014803677903
0.932,0.2771636019440265
0.933,0.27648707236352216
0.934,0.2758105585442922
0.935,0.2751340597384099
0.936,0.2744575752010307
0.937,0.27378110419042867
0.9380000000000001,0.2731046459680327
0.9390000000000001,0.27242819979846344
0.9400000000000001,0.27175176494957065
0.9410000000000001,0.27107534069247097
0.9420000000000001,0.27039892630158613
0.9430000000000001,0.26972252105468175
0.9440000000000001,0.26904612423290647
0.9450000000000001,0.26836973512083157
0.9460000000000001,0.2676933530064912
0.9470000000000001,0.2670169771814231
0.9480000000000001,0.26634060694070955
0.9490000000000001,0.26566424158301927
0.9500000000000001,0.26498788041064936
0.9510000000000001,0.26431152272956815
0.9520000000000001,0.2636351678494584
0.9530000000000001,0.262958815083761
0.9540000000000001,0.2622824637497194
0.9550000000000001,0.26160611316842425
0.9560000000000001,0.260929762664859
0.9570000000000001,0.2602534115679459
0.9580000000000001,0.2595770592105924
0.9590000000000001,0.2589007049297384
0.96,0.25822434806640404
0.961,0.25754798796573775
0.962,0.25687162397706553
0.963,0.25619525545394045
0.964,0.25551888175419263
0.965,0.25484250223998023
0.966,0.25416611627784086
0.967,0.25348972323874375
0.968,0.25281332249814237
0.969,0.25213691343602807
0.97,0.2514604954369841
0.971,0.2507840678902406
0.972,0.25010763018972976
0.973,0.24943118173414247
0.974,0.24875472192698503
0.975,0.24807825017663693
0.976,0.24740176589640928
0.977,0.246725268504604
0.978,0.24604875742457377
0.979,0.24537223208478276
0.98,0.24469569191886814
0.981,0.24401913636570247
0.982,0.24334256486945677
0.983,0.24266597687966449
0.984,0.24198937185128633
0.985,0.24131274924477586
0.986,0.24063610852614603
0.987,0.2399594491670366
0.988,0.23928277064478232
0.989,0.2386060724424822
0.99,0.23792935404906948
0.991,0.2372526149593828
0.992,0.236575854674238
0.993,0.23589907270050112
0.994,0.23522226855116227
0.995,0.2345454417454105
0.996,0.23386859180870972
0.997,0.23319171827287546
0.998,0.23251482067615298
0.999,0.2318378985632961
1.0,0.23116095148564725
1.0010000000000001,0.23048397900121864
1.002,0.22980698067477473
1.0030000000000001,0.22912995607791475
1.004,0.22845290478915833
1.0050000000000001,0.22777582639402996
1.006,0.22709872048514687
1.0070000000000001,0.22642158666230586
1.008,0.2257444245325737
1.0090000000000001,0.22506723371037632
1.01,0.22439001381759163
1.0110000000000001,0.2237127644836413
1.012,0.2230354853455861
1.0130000000000001,0.22235817604822017
1.014,0.22168083624416915
1.0150000000000001,0.22100346559398712
1.016,0.2203260637662573
1.0170000000000001,0.21964863043769178
1.018,0.21897116529323515
1.0190000000000001,0.21829366802616704
1.02,0.2176161383382085
1.0210000000000001,0.21693857593962765
1.022,0.216260980549349
