t,S
10.227,0.7802001134235487
10.228,0.7793210326907722
10.229000000000001,0.7784426493400123
10.23,0.7775649623525194
10.231,0.7766879707100206
10.232000000000001,0.7758116733947231
10.233,0.7749360693893175
10.234,0.7740611576769671
10.235,0.7731869372413135
10.236,0.7723134070664712
10.237,0.7714405661370338
10.238,0.7705684134380626
10.239,0.7696969479550904
10.24,0.7688261686741247
10.241,0.7679560745816375
10.242,0.7670866646645685
10.243,0.7662179379103287
10.244,0.7653498933067894
10.245000000000001,0.7644825298422864
10.246,0.7636158465056228
10.247,0.7627498422860587
10.248,0.7618845161733163
10.249,0.7610198671575755
10.25,0.7601558942294788
10.251,0.7592925963801208
10.252,0.7584299726010519
10.253,0.7575680218842814
10.254,0.756706743222267
10.255,0.7558461356079188
10.256,0.7549861980346018
10.257,0.7541269294961263
10.258000000000001,0.7532683289867507
10.259,0.7524103955011854
10.26,0.7515531280345821
10.261000000000001,0.7506965255825371
10.262,0.749840587141095
10.263,0.7489853117067382
10.264,0.7481306982763916
10.265,0.7472767458474185
10.266,0.7464234534176261
10.267,0.7455708199852538
10.268,0.7447188445489779
10.269,0.7438675261079143
10.27,0.7430168636616085
10.271,0.7421668562100385
10.272,0.7413175027536187
10.273,0.7404688022931895
10.274000000000001,0.73962075383002
10.275,0.7387733563658125
10.276,0.7379266089026916
10.277000000000001,0.7370805104432071
10.278,0.7362350599903383
10.279,0.7353902565474832
10.28,0.7345460991184635
10.281,0.7337025867075201
10.282,0.7328597183193186
10.283,0.7320174929589386
10.284,0.731175909631877
10.285,0.7303349673440516
10.286,0.7294946651017908
10.287,0.7286550019118371
10.288,0.7278159767813499
10.289,0.726977588717896
10.290000000000001,0.7261398367294526
10.291,0.7253027198244106
10.292,0.7244662370115647
10.293000000000001,0.7236303873001161
10.294,0.7227951696996767
10.295,0.7219605832202586
10.296,0.7211266268722785
10.297,0.7202932996665541
10.298,0.7194606006143088
10.299,0.7186285287271614
10.3,0.7177970830171297
10.301,0.7169662624966335
10.302,0.7161360661784848
10.303,0.715306493075891
10.304,0.7144775422024581
10.305,0.7136492125721808
10.306000000000001,0.7128215031994459
10.307,0.7119944130990353
10.308,0.7111679412861163
10.309000000000001,0.7103420867762444
10.31,0.7095168485853673
10.311,0.7086922257298144
10.312,0.7078682172263016
10.313,0.7070448220919273
10.314,0.7062220393441775
10.315,0.7053998680009151
10.316,0.7045783070803839
10.317,0.7037573556012114
10.318,0.7029370125823992
10.319,0.7021172770433258
10.32,0.7012981480037506
10.321,0.7004796244838032
10.322000000000001,0.6996617055039873
10.323,0.6988443900851837
10.324,0.6980276772486402
10.325000000000001,0.6972115660159753
10.326,0.6963960554091813
10.327,0.6955811444506141
10.328,0.6947668321629986
10.329,0.6939531175694241
10.33,0.6931399996933492
10.331,0.6923274775585917
10.332,0.6915155501893326
10.333,0.6907042166101188
10.334,0.689893475845853
10.335,0.6890833269217977
10.336,0.688273768863578
10.337,0.6874648006971718
10.338000000000001,0.6866564214489129
10.339,0.685848630145495
10.34,0.685041425813961
10.341000000000001,0.6842348074817068
10.342,0.6834287741764845
10.343,0.6826233249263924
10.344,0.6818184587598799
10.345,0.6810141747057435
10.346,0.6802104717931314
10.347,0.6794073490515339
10.348,0.6786048055107865
10.349,0.6778028402010734
10.35,0.6770014521529174
10.351,0.6762006403971834
10.352,0.6754004039650818
10.353,0.6746007418881584
10.354000000000001,0.673801653198298
10.355,0.6730031369277273
10.356,0.6722051921090056
10.357000000000001,0.671407817775028
10.358,0.6706110129590283
10.359,0.6698147766945695
10.36,0.6690191080155486
10.361,0.6682240059561929
10.362,0.667429469551064
10.363,0.6666354978350487
10.364,0.6658420898433624
10.365,0.6650492446115515
10.366,0.6642569611754847
10.367,0.6634652385713559
10.368,0.6626740758356872
10.369,0.6618834720053196
10.370000000000001,0.6610934261174165
10.371,0.6603039372094661
10.372,0.6595150043192727
10.373,0.6587266264849608
10.374,0.6579388027449717
10.375,0.6571515321380677
10.376,0.6563648137033226
10.377,0.6555786464801254
10.378,0.6547930295081833
10.379,0.6540079618275118
10.38,0.6532234424784382
10.381,0.6524394705016053
10.382,0.6516560449379614
10.383000000000001,0.6508731648287632
10.384,0.65009082921558
10.385,0.6493090371402834
10.386000000000001,0.648527787645051
10.387,0.6477470797723693
10.388,0.6469669125650245
10.389,0.646187285066107
10.39,0.6454081963190077
10.391,0.6446296453674226
10.392,0.6438516312553435
10.393,0.6430741530270608
10.394,0.6422972097271674
10.395,0.6415208004005487
10.396,0.6407449240923861
10.397,0.6399695798481604
10.398,0.6391947667136421
10.399000000000001,0.6384204837348947
10.4,0.6376467299582781
10.401,0.6368735044304392
10.402000000000001,0.6361008061983151
10.403,0.6353286343091361
10.404,0.6345569878104169
10.405,0.6337858657499609
10.406,0.6330152671758562
10.407,0.6322451911364808
10.408,0.6314756366804929
10.409,0.6307066028568343
10.41,0.6299380887147337
10.411,0.629170093303697
10.412,0.6284026156735112
10.413,0.627635654874247
10.414,0.6268692099562501
10.415000000000001,0.626103279970144
10.416,0.6253378639668337
10.417,0.6245729609974956
10.418000000000001,0.623808570113582
10.419,0.6230446903668233
10.42,0.622281320809219
10.421,0.621518460493043
10.422,0.6207561084708391
10.423,0.6199942637954257
10.424,0.6192329255198873
10.425,0.6184720926975772
10.426,0.6177117643821206
10.427,0.6169519396274061
10.428,0.6161926174875884
10.429,0.6154337970170913
10.43,0.6146754772705997
10.431000000000001,0.6139176573030615
10.432,0.6131603361696917
10.433,0.6124035129259632
10.434000000000001,0.6116471866276096
10.435,0.6108913563306291
10.436,0.6101360210912748
10.437,0.6093811799660599
10.438,0.6086268320117535
10.439,0.6078729762853856
10.44,0.6071196118442382
10.441,0.6063667377458484
10.442,0.6056143530480111
10.443,0.6048624568087712
10.444,0.6041110480864256
10.445,0.6033601259395273
10.446,0.6026096894268759
10.447000000000001,0.6018597376075212
10.448,0.6011102695407665
10.449,0.6003612842861592
10.450000000000001,0.5996127809034946
10.451,0.5988647584528185
10.452,0.5981172159944191
10.453,0.5973701525888311
10.454,0.5966235672968322
10.455,0.5958774591794477
10.456,0.5951318272979419
10.457,0.5943866707138211
10.458,0.593641988488837
10.459,0.5928977796849777
10.46,0.5921540433644712
10.461,0.5914107785897884
10.462,0.5906679844236344
10.463000000000001,0.5899256599289519
10.464,0.589183804168924
10.465,0.5884424162069661
10.466000000000001,0.5877014951067288
10.467,0.5869610399321008
10.468,0.586221049747201
10.469,0.5854815236163824
10.47,0.5847424606042289
10.471,0.5840038597755599
10.472,0.583265720195422
10.473,0.5825280409290914
10.474,0.5817908210420779
10.475,0.5810540596001161
10.476,0.5803177556691684
10.477,0.5795819083154286
10.478,0.5788465166053128
10.479000000000001,0.5781115796054636
10.48,0.577377096382752
10.481,0.5766430660042702
10.482000000000001,0.5759094875373338
10.483,0.5751763600494859
10.484,0.5744436826084879
10.485,0.5737114542823244
10.486,0.5729796741391999
10.487,0.5722483412475434
10.488,0.5715174546759997
10.489,0.570787013493433
10.49,0.57005701676893
10.491,0.5693274635717913
10.492,0.5685983529715352
10.493,0.5678696840379001
10.494,0.5671414558408369
10.495000000000001,0.5664136674505119
10.496,0.5656863179373103
10.497,0.5649594063718274
10.498,0.5642329318248737
10.499,0.5635068933674714
10.5,0.5627812900708591
10.501,0.5620561210064833
10.502,0.5613313852460019
10.503,0.5606070818612875
10.504,0.5598832099244189
10.505,0.5591597685076846
10.506,0.5584367566835859
10.507,0.557714173524829
10.508000000000001,0.5569920181043279
10.509,0.5562702894952077
10.51,0.5555489867707971
10.511000000000001,0.5548281090046306
10.512,0.5541076552704528
10.513,0.5533876246422095
10.514,0.5526680161940528
10.515,0.5519488290003378
10.516,0.5512300621356272
10.517,0.5505117146746833
10.518,0.5497937856924711
10.519,0.549076274264162
10.52,0.5483591794651251
10.521,0.5476425003709314
10.522,0.5469262360573565
10.523,0.5462103856003724
10.524000000000001,0.5454949480761515
10.525,0.5447799225610696
10.526,0.5440653081316976
10.527000000000001,0.5433511038648056
10.528,0.5426373088373653
10.529,0.541923922126543
10.53,0.5412109428097033
10.531,0.540498369964407
10.532,0.5397862026684154
10.533,0.5390744399996819
10.534,0.5383630810363562
10.535,0.5376521248567873
10.536,0.5369415705395153
10.537,0.5362314171632756
10.538,0.5355216638070014
10.539,0.5348123095498165
10.540000000000001,0.5341033534710383
10.541,0.5333947946501816
10.542,0.5326866321669502
10.543000000000001,0.5319788651012411
10.544,0.5312714925331474
10.545,0.5305645135429504
10.546,0.5298579272111248
10.547,0.5291517326183354
10.548,0.5284459288454422
10.549,0.5277405149734924
10.55,0.5270354900837242
10.551,0.5263308532575697
10.552,0.5256266035766476
10.553,0.5249227401227667
10.554,0.5242192619779295
10.555,0.5235161682243238
10.556000000000001,0.5228134579443271
10.557,0.5221111302205096
10.558,0.5214091841356266
10.559000000000001,0.5207076187726225
10.56,0.5200064332146335
10.561,0.5193056265449805
10.562,0.5186051978471741
10.563,0.5179051462049113
10.564,0.517205470702081
10.565,0.5165061704227559
10.566,0.5158072444511964
10.567,0.5151086918718539
10.568,0.5144105117693637
10.569,0.513712703228548
10.57,0.5130152653344201
10.571,0.5123181971721765
10.572000000000001,0.5116214978272007
10.573,0.5109251663850667
10.574,0.5102292019315318
10.575000000000001,0.5095336035525397
10.576,0.5088383703342251
10.577,0.5081435013629051
10.578,0.507448995725085
10.579,0.5067548525074554
10.58,0.5060610707968974
10.581,0.5053676496804749
10.582,0.5046745882454383
10.583,0.5039818855792287
10.584,0.5032895407694701
10.585,0.5025975529039731
10.586,0.501905921070739
10.587,0.501214644357952
10.588000000000001,0.5005237218539836
10.589,0.49983315264739586
10.59,0.49914293582693414
10.591000000000001,0.4984530704815312
10.592,0.4977635557003108
10.593,0.4970743905725804
10.594,0.4963855741878364
10.595,0.49569710563576175
10.596,0.49500898400623083
10.597,0.4943212083893026
10.598,0.4936337778752242
10.599,0.49294669155443505
10.6,0.49225994851755933
10.601,0.4915735478554103
10.602,0.49088748865899395
10.603,0.49020177001950194
10.604000000000001,0.4895163910283155
10.605,0.4888313507770095
10.606,0.48814664835734517
10.607000000000001,0.48746228286127424
10.608,0.4867782533809428
10.609,0.4860945590086844
10.61,0.4854111988370251
10.611,0.4847281719586814
10.612,0.4840454774665656
10.613,0.4833631144537787
10.614,0.48268108201361454
10.615,0.4819993792395637
10.616,0.48131800522530677
10.617,0.4806369590647182
10.618,0.47995623985187064
10.619,0.4792758466810279
10.620000000000001,0.4785957786466491
10.621,0.4779160348433927
10.622,0.4772366143661098
10.623000000000001,0.47655751630984833
10.624,0.47587873976985695
10.625,0.47520028384157864
10.626,0.47452214762065575
10.627,0.4738443302029283
10.628,0.47316683068443943
10.629,0.4724896481614286
10.63,0.4718127817303358
10.631,0.471136230487806
10.632,0.4704599935306822
10.633000000000001,0.4697840699560099
10.634,0.4691084588610414
10.635,0.4684331593432291
10.636000000000001,0.46775817050022983
10.637,0.4670834914299092
10.638,0.46640912123033507
10.639,0.4657350589997832
10.64,0.4650613038367353
10.641,0.46438785483988493
10.642,0.46371471110813084
10.643,0.4630418717405815
10.644,0.46236933583655937
10.645,0.46169710249559476
10.646,0.46102517081742994
10.647,0.4603535399020239
10.648,0.4596822088495458
10.649000000000001,0.4590111767603797
10.65,0.45834044273512886
10.651,0.4576700058746095
10.652000000000001,0.45699986527985537
10.653,0.4563300200521224
10.654,0.45566046929288245
10.655,0.45499121210382887
10.656,0.45432224758687545
10.657,0.4536535748441621
10.658,0.45298519297804857
10.659,0.45231710109111944
10.66,0.4516492982861885
10.661,0.4509817836662928
10.662,0.4503145563346974
10.663,0.4496476153949
10.664,0.448980959950625
10.665000000000001,0.4483145891058282
10.666,0.44764850196470185
10.667,0.4469826976316682
10.668000000000001,0.44631717521138486
10.669,0.44565193380874923
10.67,0.4449869725288929
10.671,0.44432229047718763
10.672,0.44365788675924417
10.673,0.4429937604809186
10.674,0.44232991074830635
10.675,0.4416663366677473
10.676,0.4410030373458306
10.677,0.44034001188938904
10.678,0.4396772594055043
10.679,0.4390147790015115
10.68,0.43835256978499393
10.681000000000001,0.4376906308637881
10.682,0.4370289613459887
10.683,0.43636756033994306
10.684000000000001,0.4357064269542565
10.685,0.4350455602977972
10.686,0.4343849594796909
10.687,0.4337246236093273
10.688,0.4330645517963592
10.689,0.43240474315070926
10.69,0.4317451967825641
10.691,0.43108591180238026
10.692,0.4304268873208889
10.693,0.42976812244909096
10.694,0.4291096162982623
10.695,0.42845136797995903
10.696,0.4277933766060126
10.697000000000001,0.4271356412885349
10.698,0.4264781611399239
10.699,0.42582093527285847
10.700000000000001,0.425163962800304
10.701,0.4245072428355178
10.702,0.42385077449204406
10.703,0.4231945568837208
10.704,0.4225385891246794
10.705,0.4218828703293514
10.706,0.42122739961246375
10.707,0.4205721760890444
10.708,0.4199171988744281
10.709,0.41926246708425136
10.71,0.41860797983445847
10.711,0.4179537362413072
10.712,0.41729973542136406
10.713000000000001,0.41664597649151014
10.714,0.415992458568947
10.715,0.41533918077119214
10.716000000000001,0.41468614221608474
10.717,0.41403334202179176
10.718,0.41338077930680345
10.719,0.41272845318994045
10.72,0.4120763627903541
10.721,0.41142450722753343
10.722,0.41077288562130115
10.723,0.41012149709181955
10.724,0.40947034075959676
10.725,0.40881941574548236
10.726,0.40816872117067377
10.727,0.4075182561567224
10.728,0.4068680198255295
10.729000000000001,0.40621801129935264
10.73,0.4055682297008118
10.731,0.40491867415288546
10.732000000000001,0.4042693437789171
10.733,0.40362023770262156
10.734,0.40297135504808107
10.735,0.40232269493975303
10.736,0.4016742565024708
10.737,0.4010260388614512
10.738,0.40037804114229114
10.739,0.3997302624709739
10.74,0.399082701973876
10.741,0.3984353587777637
10.742,0.3977882320097994
10.743,0.3971413207975488
10.744,0.3964946242689772
10.745000000000001,0.39584814155245623
10.746,0.39520187177677124
10.747,0.39455581407111734
10.748000000000001,0.3939099675651068
10.749,0.393264331388776
10.75,0.39261890467258187
10.751,0.3919736865474106
10.752,0.3913286761445787
10.753,0.39068387259584164
10.754,0.39003927503339036
10.755,0.38939488258985894
10.756,0.3887506943983317
10.757,0.38810670959234034
10.758000000000001,0.38746292730587123
10.759,0.386819346673373
10.76,0.3861759668297536
10.761000000000001,0.3855327869103879
10.762,0.3848898060511253
10.763,0.384247023388287
10.764,0.3836044380586747
10.765,0.3829620491995729
10.766,0.38231985594875745
10.767,0.3816778574444934
10.768,0.38103605282554265
10.769,0.38039444123117183
10.77,0.3797530218011501
10.771,0.37911179367575715
10.772,0.3784707559957911
10.773,0.3778299079025665
10.774000000000001,0.3771892485379223
10.775,0.3765487770442303
10.776,0.37590849256439285
10.777000000000001,0.3752683942418514
10.778,0.3746284812205946
10.779,0.3739887526451568
10.78,0.37334920766062724
10.781,0.37270984541265323
10.782,0.37207066504744957
10.783,0.37143166571179714
10.784,0.3707928465530515
10.785,0.3701542067191516
10.786,0.3695157453586183
10.787,0.3688774616205633
10.788,0.368239354654698
10.789,0.3676014236113322
10.790000000000001,0.3669636676413833
10.791,0.36632608589638505
10.792,0.36568867752848677
10.793000000000001,0.3650514416904624
10.794,0.36441437753571976
10.795,0.36377748421829975
10.796,0.3631407608928867
10.797,0.3625042067148124
10.798,0.36186782084006647
10.799,0.36123160242529584
10.8,0.3605955506278145
10.801,0.359959664605613
10.802,0.35932394351735814
10.803,0.3586883865224028
10.804,0.35805299278079583
10.805,0.3574177614532818
10.806000000000001,0.3567826917013111
10.807,0.35614778268704994
10.808,0.35551303357338043
10.809000000000001,0.3548784435239109
10.81,0.35424401170298603
10.811,0.3536097372756872
10.812,0.352975619407844
10.813,0.3523416572660393
10.814,0.35170785001762067
10.815,0.35107419683070124
10.816,0.3504406968741702
10.817,0.3498073493177038
10.818,0.34917415333176605
10.819,0.3485411080876197
10.82,0.3479082127573373
10.821,0.3472754665138023
10.822000000000001,0.3466428685307202
10.823,0.3460104179826297
10.824,0.3453781140449044
10.825000000000001,0.34474595589376383
10.826,0.34411394270628515
10.827,0.3434820736604048
10.828,0.3428503479349312
10.829,0.342218764709551
10.83,0.341587323164842
10.831,0.34095602248227536
10.832,0.34032486184422717
10.833,0.33969384043399103
10.834,0.33906295743578
10.835,0.33843221203473906
10.836,0.3378016034169574
10.837,0.33717113076947114
10.838000000000001,0.33654079328027553
10.839,0.3359105901383381
10.84,0.33528052053360125
10.841000000000001,0.33465058365699496
10.842,0.33402077870045016
10.843,0.3333911048569015
10.844,0.3327615613203017
10.845,0.33213214728562956
10.846,0.33150286194890416
10.847,0.33087370450718845
10.848,0.330244674158603
10.849,0.32961577010233944
10.85,0.32898699153866456
10.851,0.32835833766893413
10.852,0.32772980769560683
10.853,0.3271014008222487
10.854000000000001,0.3264731162535471
10.855,0.32584495319532514
10.856,0.32521691085454646
10.857000000000001,0.32458898843932954
10.858,0.3239611851589625
10.859,0.323333500223908
10.86,0.32270593284581933
10.861,0.32207848223754987
10.862,0.32145114761316945
10.863,0.3208239281879697
10.864,0.3201968231784795
10.865,0.3195698318024806
10.866,0.3189429532790134
10.867,0.31831618682839247
10.868,0.31768953167222297
10.869,0.31706298703340646
10.870000000000001,0.31643655213615723
10.871,0.31581022620601873
10.872,0.31518400846987
10.873000000000001,0.3145578981559423
10.874,0.3139318944938361
10.875,0.31330599671452763
10.876,0.3126230045568289
10.877,0.31194009034010073
10.878,0.3112572533114617
10.879,0.3105744927204914
10.88,0.3098918078192594
10.881,0.3092091978623541
10.882,0.30852666210690155
10.883000000000001,0.30784419981259475
10.884,0.3071618102417239
10.885,0.3064794926591955
10.886000000000001,0.30579724633256294
10.887,0.3051150705320574
10.888,0.3044329645306078
10.889,0.3037509276038737
10.89,0.30306895903027065
10.891,0.3023870580910037
10.892,0.30170522407008865
10.893,0.3010234562543847
10.894,0.3003417539336275
10.895,0.2996601164004513
10.896,0.29897854295042287
10.897,0.2982970328820751
10.898,0.29761558549693057
10.899000000000001,0.29693420009953614
10.9,0.29625287599749783
10.901,0.2955716125015052
10.902000000000001,0.29489040892536705
10.903,0.29420926458604735
10.904,0.2935281788036907
10.905,0.29284715090166036
10.906,0.29216618020656915
10.907,0.2914852660483181
10.908,0.29080440776012356
10.909,0.29012360467855525
10.91,0.28944285614357484
10.911,0.28876216149856415
10.912,0.2880815200903646
10.913,0.2874009312693167
10.914,0.2867203943892897
10.915000000000001,0.2860399088077219
10.916,0.2853594738856619
10.917,0.28467908898779903
10.918000000000001,0.28399875348250514
10.919,0.2833184667418771
10.92,0.2826382281417685
10.921,0.281958037061834
10.922,0.28127789288556704
10.923,0.28059779500034504
10.924,0.2799177427974631
10.925,0.27923773567217897
10.926,0.2785577730237585
10.927,0.27787785425551076
10.928,0.2771979787748345
10.929,0.27651814599326496
10.93,0.27583835532651063
10.931000000000001,0.2751586061945009
10.932,0.27447889802143466
10.933,0.27379923023581837
10.934000000000001,0.2731196022705155
10.935,0.2724400135627965
10.936,0.2717604635543786
10.937,0.27108095169147783
10.938,0.27040147742485493
10.939,0.2697220402098685
10.94,0.269042639506517
10.941,0.2683632747794921
10.942,0.2676839454982325
10.943,0.2670046511369674
10.944,0.2663253911747721
10.945,0.2656461650956231
10.946,0.2649669723884439
10.947000000000001,0.2642878125471617
10.948,0.26360868507076524
10.949,0.2629295894633517
10.950000000000001,0.2622505252341859
10.951,0.26157149189775963
10.952,0.2608924889738408
10.953,0.2602135159875357
10.954,0.25953457246934436
10.955,0.25885565795522375
10.956,0.2581767719866401
10.957,0.25749791411063216
10.958,0.2568190838798759
10.959,0.25614028085273827
10.96,0.2554615045933432
10.961,0.254782754671638
10.962,0.25410403066344994
10.963000000000001,0.253425332150554
10.964,0.2527466587207419
10.965,0.2520680099678808
10.966000000000001,0.25138938549198364
10.967,0.25071078489928034
10.968,0.2500322078022791
10.969,0.2493536538198403
10.97,0.2486751225772443
10.971,0.2479966137062672
10.972,0.24731812684524526
10.973,0.24663966163915146
10.974,0.2459612177396725
10.975,0.24528279480527615
10.976,0.24460439250129024
10.977,0.24392601049998264
10.978,0.2432476484806313
10.979000000000001,0.24256930612960612
10.98,0.24189098314045174
10.981,0.24121267921396058
10.982000000000001,0.24053439405825755
10.983,0.23985612738888593
10.984,0.2391778789288834
10.985,0.23849964840887108
10.986,0.23782143556713647
10.987,0.23714324014972474
10.988,0.2364650619105189
10.989,0.23578690061133203
10.99,0.2351087560220007
10.991,0.23443062792046854
10.992,0.23375251609288175
10.993,0.23307442033368608
10.994,0.23239634044571386
10.995000000000001,0.23171827624028316
10.996,0.23104022753729822
10.997,0.23036219416534026
10.998000000000001,0.22968417596177032
10.999,0.22900617277283347
11.0,0.22832818445375344
11.001,0.2276502108688406
11.002,0.22697225189159398
11.003,0.22629430740481202
11.004,0.2256163773006925
11.005,0.22493846148094487
11.006,0.22426055985690374
11.007,0.22358267234963325
11.008000000000001,0.2229047988900435
11.009,0.22222693941900867
11.01,0.2215490938874756
11.011000000000001,0.22087126225658488
11.012,0.22019344449779343
11.013,0.21951564059298778
11.014,0.21883785053461108
11.015,0.2181600743257844
11.016,0.21748231198043697
11.017,0.21680456352342595
11.018,0.21612682899066896
11.019,0.21544910842927797
11.02,0.21477140189768448
11.021,0.21409370946577702
11.022,0.2134160312150406
11.023,0.2127383672386871
11.024000000000001,0.21206071764179843
11.025,0.21138308254147137
11.026,0.21070546206695376
11.027000000000001,0.21002785635979332
11.028,0.20935026557398845
11.029,0.20867268987613022
11.03,0.20799512944555842
11.031,0.2073175844745125
11.032,0.20664005516829187
11.033,0.20596254174540604
11.034,0.2052850444377382
11.035,0.20460756349071066
11.036,0.20393009916344174
11.037,0.20325265172891596
11.038,0.2025752214741563
11.039,0.20189780870038818
11.040000000000001,0.2012204137232165
11.041,0.20054303687280522
11.042,0.19986567849404852
